Cnt,Term Code,Cat Course,Subj Code,Crse Numb,Csta Code,Title,Long Course Title,Crse Eff Term,Credit High Hrs,Credit Low Hrs,Coll Code,Coll Desc,Dept Code,Dept Desc,Cat Preq Term Code Eff,Cat Preq Seqno,Cat Preq Connector,Cat Preq Conn Desc,Cat Preq Lparen,Cat Preq Course,Cat Preq Subj Code,Cat Preq Crse Numb,Cat Preq Levl Code,Cat Preq Min Grde,Preq,Cat Preq Concurrency Ind,Cat Preq Rparen,Cat Preq Tesc Code,Cat Preq Test Score,one,Process Date
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,A,And,(,MEM 238,MEM,238,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,8,A,And,,BIO 201,BIO,201,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,7,O,Or,,BMES 238,BMES,238,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,A,And,(,MEM 238,MEM,238,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,5,O,Or,,BMES 345,BMES,345,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,,,(,MEM 230,MEM,230,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,7,O,Or,,BMES 238,BMES,238,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,5,O,Or,,BMES 345,BMES,345,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,,,(,MEM 230,MEM,230,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,8,A,And,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,,,(,MEM 230,MEM,230,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,A,And,(,MEM 238,MEM,238,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,5,O,Or,,BMES 345,BMES,345,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,8,A,And,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,7,O,Or,,BMES 238,BMES,238,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,7,O,Or,,BMES 238,BMES,238,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,A,And,(,MEM 238,MEM,238,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,8,A,And,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,A,And,(,MEM 238,MEM,238,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,5,O,Or,,BMES 345,BMES,345,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,,,(,MEM 230,MEM,230,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 441,BMES,441,A,Biomechanics I,Biomechanics I: Introduction to Biomechanics,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,7,O,Or,,BMES 238,BMES,238,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 442,BMES,442,A,Biomechanics II,Biomechanics II: Musculoskeletal Modeling and Human Performance,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 441,BMES,441,UG,D,,,,,,1,07/19/19 04:33 PM
1,201945,BMES 442,BMES,442,A,Biomechanics II,Biomechanics II: Musculoskeletal Modeling and Human Performance,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 441,BMES,441,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 442,BMES,442,A,Biomechanics II,Biomechanics II: Musculoskeletal Modeling and Human Performance,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 441,BMES,441,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 442,BMES,442,A,Biomechanics II,Biomechanics II: Musculoskeletal Modeling and Human Performance,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 441,BMES,441,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 442,BMES,442,A,Biomechanics II,Biomechanics II: Musculoskeletal Modeling and Human Performance,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 441,BMES,441,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 442,BMES,442,A,Biomechanics II,Biomechanics II: Musculoskeletal Modeling and Human Performance,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 441,BMES,441,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 442,BMES,442,A,Biomechanics II,Biomechanics II: Musculoskeletal Modeling and Human Performance,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 441,BMES,441,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 442,BMES,442,A,Biomechanics II,Biomechanics II: Musculoskeletal Modeling and Human Performance,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 441,BMES,441,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 442,BMES,442,A,Biomechanics II,Biomechanics II: Musculoskeletal Modeling and Human Performance,201315,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 441,BMES,441,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 443,BMES,443,A,Biomechanics III,"Biomechanics III: Mechanics of Biological Tissues, Implant Technology and Prosthetics",199915,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 442,BMES,442,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 443,BMES,443,A,Biomechanics III,"Biomechanics III: Mechanics of Biological Tissues, Implant Technology and Prosthetics",199915,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 442,BMES,442,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 443,BMES,443,A,Biomechanics III,"Biomechanics III: Mechanics of Biological Tissues, Implant Technology and Prosthetics",199915,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 442,BMES,442,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 443,BMES,443,A,Biomechanics III,"Biomechanics III: Mechanics of Biological Tissues, Implant Technology and Prosthetics",199915,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 442,BMES,442,UG,D,,,,,,1,07/19/19 04:33 PM
1,201945,BMES 443,BMES,443,A,Biomechanics III,"Biomechanics III: Mechanics of Biological Tissues, Implant Technology and Prosthetics",199915,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 442,BMES,442,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 443,BMES,443,A,Biomechanics III,"Biomechanics III: Mechanics of Biological Tissues, Implant Technology and Prosthetics",199915,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 442,BMES,442,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 443,BMES,443,A,Biomechanics III,"Biomechanics III: Mechanics of Biological Tissues, Implant Technology and Prosthetics",199915,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 442,BMES,442,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 443,BMES,443,A,Biomechanics III,"Biomechanics III: Mechanics of Biological Tissues, Implant Technology and Prosthetics",199915,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 442,BMES,442,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 443,BMES,443,A,Biomechanics III,"Biomechanics III: Mechanics of Biological Tissues, Implant Technology and Prosthetics",199915,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 442,BMES,442,UG,D,,,,,,1,07/19/19 04:33 PM
1,201945,BMES 444,BMES,444,A,Biofluid Mechanics,Biofluid Mechanics,200435,,3,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,3,A,And,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 444,BMES,444,A,Biofluid Mechanics,Biofluid Mechanics,200435,,3,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,2,,,,BMES 451,BMES,451,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 444,BMES,444,A,Biofluid Mechanics,Biofluid Mechanics,200435,,3,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,3,A,And,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 444,BMES,444,A,Biofluid Mechanics,Biofluid Mechanics,200435,,3,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,2,,,,BMES 451,BMES,451,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,2,,,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,12,O,Or,,MATH 210,MATH,210,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,8,A,And,(,ENGR 232,ENGR,232,UG,D,1,,,,,1,07/19/19 04:33 PM
1,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,O,Or,,ENGR 210,ENGR,210,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,A,And,(,CHEM 253,CHEM,253,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,2,,,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,A,And,(,CHEM 253,CHEM,253,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,10,O,Or,,MATH 262,MATH,262,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,O,Or,,ENGR 210,ENGR,210,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,6,O,Or,,ENGR 210,ENGR,210,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,10,O,Or,,MATH 262,MATH,262,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,8,A,And,(,ENGR 232,ENGR,232,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,10,O,Or,,MATH 262,MATH,262,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,4,A,And,(,CHEM 253,CHEM,253,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,12,O,Or,,MATH 210,MATH,210,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,2,,,,BIO 201,BIO,201,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,12,O,Or,,MATH 210,MATH,210,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 451,BMES,451,A,Trans. Phenomena in Living Sys,Transport Phenomena in Living Systems,200815,,4,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201815,8,A,And,(,ENGR 232,ENGR,232,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 452,BMES,452,A,Trans. Phen in Living Sys II,Transport Phenomena in Living Systems II,199915,,3,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 451,BMES,451,UG,D,,,,,,1,07/19/19 04:33 PM
1,201945,BMES 452,BMES,452,A,Trans. Phen in Living Sys II,Transport Phenomena in Living Systems II,199915,,3,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 451,BMES,451,UG,D,,,,,,1,07/19/19 04:33 PM
,201945,BMES 452,BMES,452,A,Trans. Phen in Living Sys II,Transport Phenomena in Living Systems II,199915,,3,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201115,1,,,,BMES 451,BMES,451,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,8,O,Or,,MEM 230,MEM,230,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,10,A,And,(,MATE 221,MATE,221,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,6,,,,CHEM 241,CHEM,241,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,11,O,Or,,MATE 230,MATE,230,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,7,A,And,,BMES 345,BMES,345,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,6,,,,CHEM 241,CHEM,241,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,9,O,Or,,MATE 360,MATE,360,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,10,A,And,(,MATE 221,MATE,221,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,11,O,Or,,MATE 230,MATE,230,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,8,O,Or,,MEM 230,MEM,230,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,8,O,Or,,MEM 230,MEM,230,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,9,O,Or,,MATE 360,MATE,360,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,6,,,,CHEM 241,CHEM,241,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,7,A,And,,BMES 345,BMES,345,UG,D,1,,,,,1,07/19/19 04:33 PM
1,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,8,O,Or,,MEM 230,MEM,230,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,11,O,Or,,MATE 230,MATE,230,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,6,,,,CHEM 241,CHEM,241,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,7,A,And,,BMES 345,BMES,345,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,8,O,Or,,MEM 230,MEM,230,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,9,O,Or,,MATE 360,MATE,360,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,10,A,And,(,MATE 221,MATE,221,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,7,A,And,,BMES 345,BMES,345,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,7,A,And,,BMES 345,BMES,345,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,11,O,Or,,MATE 230,MATE,230,UG,D,1,,),,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,9,O,Or,,MATE 360,MATE,360,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,10,A,And,(,MATE 221,MATE,221,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,6,,,,CHEM 241,CHEM,241,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,10,A,And,(,MATE 221,MATE,221,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,8,O,Or,,MEM 230,MEM,230,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,10,A,And,(,MATE 221,MATE,221,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,9,O,Or,,MATE 360,MATE,360,UG,D,1,,,,,1,07/19/19 04:33 PM
,201945,BMES 460,BMES,460,A,Biomaterials I,Biomaterials I,200815,4,0,R,"Sch.of Biomed Engr,Sci & Hlth",3850,Sch of Biomedical Engineering,201915,8,O,Or,,MEM 230,MEM,230,UG,D,1,,,,,1,07/19/19 04:33 PM
